nombre_entidad,ind_ent_ncontratos,ind_ent_pcontr_directa_num,ind_ent_val_contratos,ind_ent_pcontr_directa_val,ind_ent_dif_pcontr_directa,ind_ent_HHI_num,ind_ent_HHI_val,ind_ent_dif_HHI,ind_ent_Idiversidad,ind_entidad_ncontratistas,ind_ent_ratio_contratistas,ind_ent_IC4K_num,ind_ent_IC4K_val,dif_IC4K,ind_ent_padicion_val,ind_ent_padicion_time,ind_ent_padicion_time_val,ind_ent_dif_adicion,ind_ent_median_val,ind_ent_median_sd,ind_ent_median_rango,at_ent_nivel,at_ent_orden,at_ent_dep
DEPARTAMENTO ADMINISTRATIVO DE LA PRESIDENCIA DE LA REPÚBLICA (DAPRE),179,0.027932960893854747,286315996804,0.002604603240211207,0.02532835765364354,78.9613307949189,954.6411601846185,-875.6798293896995,0.002322515849601406,151,0.8435754189944135,0.0782122905027933,0.5454092218706879,-0.46719693136789453,0.11173184357541899,0.15083798882681565,0.07262569832402235,0.03910614525139666,262813950.0,4798388239.775689,29181346209,nacional,nac_centralizado,bogotá-d.c.
DEPARTAMENTO ADMINISTRATIVO DEL DEPORTE  LA RECREACIÓN  LA ACTIVIDAD FÍSICA Y EL APROVECHAMIENTO DEL TIEMPO LIBRE (COLDEPORTES),87,0.04597701149425287,112976489690,0.009200764644504684,0.03677624684974819,136.08138459505906,5852.3590046186755,-5716.277620023617,0.0021384656508954825,80,0.9195402298850575,0.10344827586206896,0.84602652564501,-0.7425782497829411,0.011494252873563218,0.034482758620689655,0.011494252873563218,0.022988505747126436,106495012.0,9226042359.026735,86160044580,nacional,nac_descentralizado,bogotá-d.c.
DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),105,0.05714285714285714,60799151924,0.006780278095248782,0.05036257904760836,113.37868480725655,1428.8692016956034,-1315.4905168883467,0.0018315018315018315,96,0.9142857142857143,0.08571428571428572,0.5687583793475547,-0.48304409363326894,0.06666666666666667,0.14285714285714285,0.0380952380952381,0.07619047619047618,195424445.0,2170472012.5025907,18903727983,nacional,nac_centralizado,bogotá-d.c.
DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL (DPS),45,0.044444444444444446,73792909511,0.00423856583339319,0.04020587861105126,261.72839506172863,1056.5072993702381,-794.7789043085095,0.00404040404040404,41,0.9111111111111111,0.17777777777777778,0.5548606852789364,-0.3770829075011586,0.08888888888888889,0.13333333333333333,0.044444444444444446,0.04444444444444444,390000000.0,3165347560.161954,17163180000,nacional,nac_descentralizado,bogotá-d.c.
DEPARTAMENTO NACIONAL DE PLANEACIÓN (DNP),56,0.017857142857142856,30546496993,0.003273697799879177,0.014583445057263679,229.59183673469408,1431.7315468929517,-1202.1397101582575,0.005194805194805195,49,0.875,0.16071428571428573,0.5793086521199193,-0.41859436640563363,0.14285714285714285,0.21428571428571427,0.03571428571428571,0.07142857142857142,189962500.0,1398364784.8534772,10106975520,nacional,nac_centralizado,bogotá-d.c.
DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES (DIAN),173,0.15606936416184972,250146842729,0.22221204057018407,-0.06614267640833435,96.56186307594658,396.2313323383977,-299.6694692624511,0.0038983734372899583,134,0.7745664739884393,0.09826589595375723,0.31558074460896707,-0.21731484865520984,0.14450867052023122,0.3352601156069364,0.11560693641618497,0.1907514450867052,522741843.0,3116866876.741728,31040000000,nacional,nac_centralizado,bogotá-d.c.
DIRECCIÓN DE SANIDAD DE LA FUERZA AÉREA COLOMBIANA,103,0.0,9042919294,0.0,0.0,146.10236591573207,821.5154999246853,-675.4131340089532,0.004949552636588616,81,0.7864077669902912,0.11650485436893204,0.43675064197692265,-0.3202457876079906,0.1553398058252427,0.05825242718446602,0.04854368932038835,-0.09708737864077668,27750000.0,169489629.42215282,1250353993,nacional,nac_centralizado,bogotá-d.c.
DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL (PONAL),3945,0.19746514575411914,3057694087041,0.39271643774183046,-0.19525129198771132,10.278850030761719,72.34750304979625,-62.06865301903453,0.0007745959272656224,2217,0.5619771863117871,0.024081115335868188,0.11598208807284283,-0.09190097273697465,0.32370088719898604,0.23624841571609634,0.15538656527249683,-0.0874524714828897,170200000.0,3444628428.186357,97794846000,nacional,nac_centralizado,bogotá-d.c.
DIRECCIÓN GENERAL DE SANIDAD MILITAR,317,0.01892744479495268,125096595056,0.24372136847011386,-0.22479392367516118,79.90924379782848,750.4096398364965,-670.500396038668,0.004851655153136605,207,0.6529968454258676,0.09779179810725552,0.42404945564068497,-0.32625765753342945,0.21451104100946372,0.17665615141955837,0.14195583596214512,-0.03785488958990535,128836199.0,1810966020.9821095,29514812858,nacional,nac_centralizado,bogotá-d.c.
DIRECCIÓN GENERAL MARÍTIMA,186,0.20430107526881722,133580972757,0.4587645872251567,-0.2544635119563394,73.99699387212384,1085.08590202144,-1011.0889081493161,0.002034292356873002,159,0.8548387096774194,0.06451612903225806,0.590683317604941,-0.5261671885726829,0.20430107526881722,0.1774193548387097,0.10752688172043011,-0.02688172043010753,159407200.0,3134933243.1929417,29999050000,nacional,nac_centralizado,bogotá-d.c.
DIRECCIÓN NACIONAL DE BOMBEROS,27,0.37037037037037035,54556774098,0.6325685039039934,-0.2621981335336231,754.4581618655693,2414.213037136301,-1659.7548752707316,0.039886039886039885,17,0.6296296296296297,0.4074074074074074,0.7494452697213065,-0.34203786231389915,0.0,0.14814814814814814,0.0,0.14814814814814814,1094699998.0,2256502105.1995893,8321920014,territorial,terri_dep_no_centr,bogotá-d.c.
DIRECCIÓN NACIONAL DE ESTUPEFACIENTES (DNE),8,0.0,1243938132,0.0,0.0,1250.0,1596.8021544649027,-346.80215446490274,0.0,8,1.0,0.5,0.6679712283311531,-0.16797122833115308,0.125,0.25,0.125,0.125,121996835.5,87556955.97900605,253743704,nacional,nac_descentralizado,bogotá-d.c.
DIRECCIÓN NACIONAL DE INTELIGENCIA (DNI),64,0.671875,61831867434,0.7240983918331513,-0.05222339183315128,195.3125,744.9324576936485,-549.6199576936485,0.003968253968253968,58,0.90625,0.15625,0.47981833328369083,-0.32356833328369083,0.0625,0.15625,0.03125,0.09375,315176350.0,1883597687.368378,10496407447,nacional,nac_centralizado,bogotá-d.c.
DIVISIÓN DE SANIDAD DE LA POLICÍA NACIONAL,517,0.04448742746615087,169373065822,0.09294483507515995,-0.04845740760900908,39.545211362981746,104.858501844388,-65.31329048140626,0.002024200440825874,354,0.6847195357833655,0.05222437137330754,0.12304049509206622,-0.07081612371875867,0.3404255319148936,0.31721470019342357,0.2263056092843327,-0.023210831721470038,132351200.0,615666852.5047789,6408564868,nacional,nac_descentralizado,bogotá-d.c.
ECOPETROL - EMPRESA COLOMBIANA DE PETRÓLEOS,4773,0.0008380473496752566,4119679980677,0.0009717886031871094,-0.00013374125351185283,47.92083972941193,78.7454638673324,-30.824624137920473,0.004583532439825935,1611,0.33752357008170963,0.09826105174942384,0.1055901527116957,-0.007329100962271851,0.004190236748376284,0.023884349465744813,0.0033521893987010264,0.01969411271736853,232775861.0,3276412768.189839,64351238128,nacional,nac_centralizado,bogotá-d.c.
EJÉRCITO NACIONAL,3286,0.08642726719415703,2911233231373,0.3135711304660626,-0.22714386327190558,14.732636178715904,116.67444976672839,-101.94181358801248,0.0011692980969029627,1990,0.6055995130858186,0.045343883140596467,0.15735964448576495,-0.11201576134516848,0.1363359707851491,0.05386488131466829,0.03164942178940962,-0.08247108947048082,219583528.0,4006596015.9739547,100000000000,nacional,nac_centralizado,bogotá-d.c.
ELECTRIFICADORA DEL HUILA,39,0.0,67417933579,0.0,0.0,703.4845496383955,1594.1138866151678,-890.6293369767723,0.04588394062078273,27,0.6923076923076923,0.38461538461538464,0.5679466957131252,-0.18333131109774053,0.0,0.0,0.0,0.0,351840000.0,3896108370.8216186,23812555650,territorial,terri_dep_no_centr,huila
EMPRESA DE ACUEDUCTO  ALCANTARILLADO Y ASEO DEL ESPINAL ESP,17,0.0,2752170617,0.0,0.0,934.2560553633218,1060.1212362128567,-125.86518084953491,0.03676470588235294,13,0.7647058823529411,0.47058823529411764,0.5424272008351291,-0.07183896554101143,0.0,0.0,0.0,0.0,137328507.0,71989370.16537389,235397990,territorial,terri_dep_no_centr,tolima
EMPRESA NACIONAL PROMOTORA DE DESARROLLO TERRITORIAL  ENTERRITORIO,290,0.07241379310344828,390296989737,0.04094747987364491,0.031466313229803373,70.39239001189053,285.9867234686579,-215.59433345676734,0.0036033886171101303,209,0.7206896551724138,0.08620689655172414,0.23924649582596533,-0.15303959927424118,0.05862068965517241,0.07241379310344828,0.04827586206896552,0.013793103448275869,274567499.5,3543043332.5933557,29998441224,nacional,nac_descentralizado,bogotá-d.c.
ESCUELA NACIONAL DEL DEPORTE,15,0.5333333333333333,3828569562,0.5183355790885327,0.014997754244800654,1377.7777777777776,1513.9927346262166,-136.214956848439,0.0761904761904762,10,0.6666666666666666,0.6,0.7168611646085066,-0.1168611646085066,0.2,0.13333333333333333,0.0,-0.06666666666666668,214999250.0,148451853.52921417,575068264,territorial,nac_descentralizado,bogotá-d.c.
ESCUELA SUPERIOR DE ADMINISTRACIÓN PÚBLICA (ESAP),32,0.3125,25612061275,0.4484675056283614,-0.1359675056283614,371.09375,1175.0741661007282,-803.9804161007282,0.006048387096774193,30,0.9375,0.1875,0.6205670688643158,-0.4330670688643158,0.125,0.125,0.09375,0.0,197390980.5,1303881502.9144585,4979772786,nacional,nac_centralizado,bogotá-d.c.
ESCUELA SUPERIOR DE GUERRA GENERAL RAFAEL REYES PRIETO,19,0.0,44812034240,0.0,0.0,803.3240997229915,8890.019532873244,-8086.695433150253,0.029239766081871343,15,0.7894736842105263,0.42105263157894735,0.9663690705508128,-0.5453164389718654,0.3684210526315789,0.15789473684210525,0.10526315789473684,-0.21052631578947367,127209282.0,9634665150.444113,42085718779,nacional,nac_descentralizado,bogotá-d.c.
ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL (ITC),44,0.0,9681127973,0.0,0.0,454.54545454545416,578.4784631941665,-123.9330086487123,0.023255813953488372,32,0.7272727272727273,0.3181818181818182,0.38020220198157273,-0.06202038379975455,0.13636363636363635,0.06818181818181818,0.022727272727272728,-0.06818181818181818,187915940.0,123207847.29501258,523866120,nacional,nac_descentralizado,bogotá-d.c.
FEDERACIÓN COLOMBIANA DE MUNICIPIOS,12,0.5833333333333334,11411591047,0.8422305599118619,-0.25889722657852854,1666.6666666666656,3321.1874663605186,-1654.520799693853,0.09090909090909091,9,0.75,0.5833333333333334,0.9416056289385534,-0.35827229560522,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,286739758.5,1684342971.5617812,5805798950,territorial,nac_descentralizado,bogotá-d.c.
FIDUCIARIA LA PREVISORA,27,0.9629629629629629,11942928686,0.9912165658225048,-0.028253602859541926,425.24005486968457,763.6939529333749,-338.45389806369036,0.005698005698005698,25,0.9259259259259259,0.2222222222222222,0.44005965104362005,-0.21783742882139784,0.4074074074074074,0.37037037037037035,0.37037037037037035,-0.037037037037037035,316379258.0,463551885.94626325,1869311000,nacional,nac_centralizado,bogotá-d.c.
FINAGRO - FONDO PARA EL FINANCIAMIENTO DEL SECTOR AGROPECUARIO,9,0.0,6766986225,0.0,0.0,1604.938271604938,2807.460545491429,-1202.522273886491,0.05555555555555555,7,0.7777777777777778,0.6666666666666666,0.9341237738370008,-0.2674571071703342,0.2222222222222222,0.0,0.0,-0.2222222222222222,611405844.0,782784834.0571709,2420563873,nacional,nac_centralizado,bogotá-d.c.
FINANCIERA DE DESARROLLO NACIONAL S.A.,18,0.0,3982209010,0.0,0.0,1049.3827160493827,1114.6330970981633,-65.25038104878058,0.05228758169934641,12,0.6666666666666666,0.5555555555555556,0.5812353425417015,-0.025679786986145925,0.0,0.0,0.0,0.0,167809614.0,163226735.42166328,622327099,nacional,nac_descentralizado,bogotá-d.c.
FISCALÍA GENERAL DE LA NACIÓN (FGN),801,0.15106117353308365,553693119709,0.20664399970534833,-0.05558282617226468,32.746208313266386,175.67614565402107,-142.9299373407547,0.002028714107365793,524,0.6541822721598003,0.05118601747815231,0.20100887425239017,-0.14982285677423784,0.2534332084893883,0.3146067415730337,0.15106117353308365,0.061173533083645426,261510400.0,1959203568.6625838,39108500000,nacional,nac_centralizado,bogotá-d.c.
FNG - FONDO NACIONAL DE GARANTÍAS,21,0.0,6539326825,0.0,0.0,839.0022675736957,2567.838947689315,-1728.8366801156192,0.0380952380952381,16,0.7619047619047619,0.42857142857142855,0.6936986243993088,-0.2651271958278803,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.09523809523809523,184813384.0,285645965.74667746,1098938047,nacional,nac_centralizado,bogotá-d.c.
FOGACOOP - FONDO DE GARANTÍAS DE ENTIDADES COOPERATIVAS,14,0.0,5734530744,0.0,0.0,1020.408163265306,1586.817261833481,-566.4090985681751,0.03296703296703297,11,0.7857142857142857,0.5,0.7341471572726126,-0.2341471572726126,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,284245897.0,416633927.3835443,1510416962,nacional,nac_descentralizado,bogotá-d.c.
FONDO ADAPTACIÓN (FA),23,0.043478260869565216,43899208066,0.009420594544171292,0.03405766632539392,661.6257088846883,1896.7794326250194,-1235.153723740331,0.023715415019762844,18,0.782608695652174,0.391304347826087,0.653677693589763,-0.26237334576367605,0.0,0.0,0.0,0.0,866085824.0,3532936891.0861416,16911591954,nacional,nac_centralizado,bogotá-d.c.
FONDO DE BIENESTAR SOCIAL DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA,6,0.0,446276237,0.0,0.0,1666.6666666666665,2144.65966908332,-477.9930024166533,0.0,6,1.0,0.6666666666666666,0.8935027230679101,-0.2268360564012435,0.0,0.0,0.0,0.0,84628578.0,43634452.361809105,105532643,nacional,nac_descentralizado,bogotá-d.c.
FONDO DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,18,0.2777777777777778,16456108553,0.059458744565805854,0.21831903321197194,679.0123456790124,1863.5099736900859,-1184.4976280110736,0.013071895424836602,16,0.8888888888888888,0.3333333333333333,0.6818275202708551,-0.3484941869375218,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.05555555555555558,461241870.0,1438436676.3563938,6083386735,nacional,nac_centralizado,bogotá-d.c.
FONDO NACIONAL DE ESTUPEFACIENTES,82,0.5487804878048781,56528871900,0.7107080864106188,-0.16192759860574069,553.2421177870315,998.6489007824639,-445.4067829954324,0.043661547726588375,37,0.45121951219512196,0.3902439024390244,0.5599882591324098,-0.1697443566933854,0.4146341463414634,0.12195121951219512,0.10975609756097561,-0.2926829268292683,357250000.0,790727537.083327,4378390000,nacional,nac_centralizado,bogotá-d.c.
FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA (FPS),18,0.0,18491441962,0.0,0.0,740.7407407407406,2109.582223506577,-1368.8414827658364,0.0196078431372549,16,0.8888888888888888,0.3333333333333333,0.8805817961877774,-0.5472484628544441,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,192765990.5,1683352312.8918774,5937200000,nacional,nac_centralizado,bogotá-d.c.
FONDO ROTATORIO DE LA POLICÍA NACIONAL (FORPO),476,0.18277310924369747,791009391107,0.24399140940779668,-0.06121830016409921,39.19214744721428,228.16804848186257,-188.9759010346483,0.001822202565236621,356,0.7478991596638656,0.0546218487394958,0.19174455176915003,-0.13712270302965424,0.32983193277310924,0.38445378151260506,0.22058823529411764,0.054621848739495826,280711361.0,5074869927.084341,40200214921,nacional,nac_descentralizado,bogotá-d.c.
FONDO ROTATORIO DE LA REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,21,0.0,53532593910,0.0,0.0,929.705215419501,1979.2329427136035,-1049.5277272941025,0.047619047619047616,15,0.7142857142857143,0.47619047619047616,0.7970301406229766,-0.32083966443250045,0.3333333333333333,0.23809523809523808,0.19047619047619047,-0.09523809523809523,938910000.0,2990231426.317201,10588654035,nacional,nac_centralizado,bogotá-d.c.
FONDO ROTATORIO DEL DANE,11,0.18181818181818182,2199004901,0.26580204515878886,-0.08398386334060703,909.0909090909093,1424.1858934374336,-515.0949843465243,0.0,11,1.0,0.36363636363636365,0.6839968839159946,-0.3203605202796309,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.1818181818181818,127000000.0,157822841.31515086,479516500,nacional,nac_descentralizado,bogotá-d.c.
FONDO ROTATORIO DEL DAS,21,0.047619047619047616,3776839726,0.14504421784934382,-0.0974251702302962,566.8934240362811,1221.204010007687,-654.3105859714059,0.009523809523809525,19,0.9047619047619048,0.2857142857142857,0.6152376676203177,-0.32952338190603203,0.0,0.0,0.0,0.0,110604000.0,185999734.3374829,676264300,nacional,nac_descentralizado,bogotá-d.c.
FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES,72,0.16666666666666666,76050969353,0.07314730831607155,0.0935193583505951,216.0493827160494,3288.5400239570627,-3072.4906412410132,0.00782472613458529,62,0.8611111111111112,0.16666666666666666,0.7293010793926468,-0.5626344127259801,0.09722222222222222,0.027777777777777776,0.027777777777777776,-0.06944444444444445,217500000.0,5040552569.808867,42708030000,nacional,nac_descentralizado,bogotá-d.c.
FONPRECON - FONDO DE PREVISIÓN SOCIAL DEL CONGRESO DE LA REPÚBLICA,8,0.0,1049125385,0.0,0.0,1250.0,2218.214100191902,-968.2141001919022,0.0,8,1.0,0.5,0.8961759322981209,-0.39617593229812087,0.0,0.125,0.0,0.125,86885316.0,123385486.26678094,288451667,nacional,nac_centralizado,bogotá-d.c.
FUERZA AÉREA COLOMBIANA,1035,0.23671497584541062,788723893925,0.4375318578820878,-0.2008168820366772,45.07923172069391,329.92409940338314,-284.84486768268926,0.0035451648772647846,610,0.5893719806763285,0.08599033816425121,0.3015198091736954,-0.2155294710094442,0.23381642512077294,0.2927536231884058,0.15942028985507245,0.05893719806763287,174120486.0,3231587383.7952743,50588559236,nacional,nac_centralizado,bogotá-d.c.
GUAINÍA - ALCALDÍA MUNICIPIO DE INÍRIDA,46,0.0,10108468245,0.0,0.0,784.4990548204158,645.6337404862784,138.86531433413745,0.057971014492753624,25,0.5434782608695652,0.41304347826086957,0.3826222896741167,0.030421188586752856,0.0,0.0,0.0,0.0,164551566.5,152657864.40937012,682000000,territorial,terri_distr_2,guainía
GUAINÍA - E.S.E. HOSPITAL DEPARTAMENTAL MANUEL ELKIN PATARROYO,24,0.041666666666666664,5727001994,0.03492228572812332,0.0067443809385433415,937.4999999999995,1468.886043596423,-531.3860435964234,0.05434782608695652,16,0.6666666666666666,0.5,0.7005041741216478,-0.20050417412164778,0.16666666666666666,0.16666666666666666,0.125,0.0,192054096.0,298882095.1517248,1527121600,territorial,terri_dep_no_centr,guainía
GUAINÍA - GOBERNACIÓN,196,0.015306122448979591,132968389499,0.008095853864636722,0.00721026858434287,219.17950853810945,492.8902119764179,-273.7107034383084,0.016902145473574045,118,0.6020408163265306,0.22959183673469388,0.3612821555860183,-0.1316903188513244,0.09693877551020408,0.09183673469387756,0.04081632653061224,-0.005102040816326522,305840194.5,1425152231.8064444,15720673506,territorial,terri_dep_no_centr,guainía
GUAINÍA - INSTITUCIÓN EDUCATIVA LUIS CARLOS GALÁN SARMIENTO,6,0.0,1051148279,0.0,0.0,10000.0,10000.0,0.0,1.0,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,174668205.5,33946652.084268264,95205182,territorial,terri_dep_no_centr,guainía
GUAVIARE - ALCALDÍA MUNICIPIO DE CALAMAR,17,0.11764705882352941,4324144286,0.05201144668741981,0.0656356121361096,795.8477508650518,1789.8724005223414,-994.0246496572896,0.022058823529411766,14,0.8235294117647058,0.4117647058823529,0.6661029821149682,-0.2543382762326153,0.058823529411764705,0.0,0.0,-0.058823529411764705,122034590.0,366178928.7736556,1418015694,territorial,terri_distr_6,guaviare
GUAVIARE - ALCALDÍA MUNICIPIO DE EL RETORNO,54,0.0,10640749601,0.0,0.0,555.5555555555557,706.883262580484,-151.32770702492837,0.03773584905660377,32,0.5925925925925926,0.3888888888888889,0.4500665746847321,-0.061177685795843206,0.2222222222222222,0.1111111111111111,0.05555555555555555,-0.1111111111111111,155642750.0,154126974.68736878,1037210000,territorial,terri_distr_6,guaviare
GUAVIARE - ALCALDÍA MUNICIPIO DE MIRAFLORES,12,0.08333333333333333,20311049363,0.006646628521612736,0.07668670481172059,972.2222222222222,6278.062204817857,-5305.839982595635,0.015151515151515152,11,0.9166666666666666,0.4166666666666667,0.9430752637475139,-0.5264085970808472,0.0,0.0,0.0,0.0,202409013.0,4468312954.500598,15697861000,territorial,terri_distr_6,guaviare
GUAVIARE - ALCALDÍA MUNICIPIO DE SAN JOSÉ DEL GUAVIARE,73,0.0,21161287043,0.0,0.0,632.3888159129291,666.7342540558038,-34.34543814287474,0.0502283105022831,43,0.589041095890411,0.3698630136986301,0.42956961339489924,-0.059706599696269125,0.273972602739726,0.3561643835616438,0.2054794520547945,0.0821917808219178,179989121.0,413233313.6386629,3250218838,territorial,terri_distr_2,guaviare
GUAVIARE - E.S.E. HOSPITAL SAN JOSÉ DEL GUAVIARE,20,0.05,6782728231,0.046735381280824904,0.0032646187191750983,950.0,1508.5264815551577,-558.5264815551577,0.04736842105263158,14,0.7,0.5,0.6805130153828214,-0.18051301538282138,0.05,0.0,0.0,-0.05,199998761.5,411830048.4277108,1590000000,territorial,terri_dep_no_centr,guaviare
